DATE,Rt_ADJUSTED,Rt_ADJUSTED_lower,R_ADJUSTED_upper,Rt_UNADJUSTED,Rt_UNADJUSTED_lower,R_UNADJUSTED_upper
2023-12-06,0.9482871862817779,0.8060441083395112,1.0905302642240444,1.2840571012318438,1.1556513911086594,1.4124628113550284
2023-12-07,0.991199413335669,0.8425195013353186,1.1398793253360193,1.2721352201450864,1.1449216981305779,1.3993487421595951
2023-12-08,1.0402746225092419,0.8842334291328555,1.196315815885628,1.252893422228146,1.1276040800053315,1.3781827644509608
2023-12-09,1.089993462832879,0.9264944434079471,1.2534924822578106,1.2286638733570556,1.1057974860213502,1.3515302606927613
2023-12-10,1.136044510366134,0.9656378338112139,1.306451186921054,1.198540298802066,1.0786862689218593,1.3183943286822726
2023-12-11,1.1792437911638693,1.002357222489289,1.3561303598384495,1.1660719787534226,1.0494647808780804,1.282679176628765
2023-12-12,1.2141041692188062,1.0319885438359853,1.396219794601627,1.1311765438872827,1.0180588894985545,1.2442941982760112
2023-12-13,1.2404764842844374,1.0544050116417718,1.426547956927103,1.0946923257114232,0.9852230931402809,1.2041615582825655
2023-12-14,1.2592295816051682,1.070345144364393,1.4481140188459434,1.05749341454194,0.9517440730877459,1.163242755996134
2023-12-15,1.266032423005569,1.0761275595547337,1.4559372864564044,1.019405079236899,0.917464571313209,1.1213455871605889
2023-12-16,1.2640543823835217,1.0744462250259934,1.4536625397410499,0.9804554426102036,0.8824098983491833,1.078500986871224
2023-12-17,1.251171047615205,1.063495390472924,1.4388467047574856,0.9425684328293996,0.8483115895464597,1.0368252761123398
2023-12-18,1.2292463288451736,1.0448593795183976,1.4136332781719496,0.9049702811307172,0.8144732530176455,0.995467309243789
2023-12-19,1.205649175687756,1.0248017993345926,1.3864965520409194,0.8680799603386498,0.7812719643047848,0.9548879563725148
2023-12-20,1.1788607364272028,1.0020316259631223,1.355689846891283,0.8331798930519326,0.7498619037467393,0.9164978823571259
2023-12-21,1.1481649184501832,0.9759401806826556,1.3203896562177106,0.7993762117795346,0.7194385906015811,0.8793138329574881
2023-12-22,1.1155613656158998,0.9482271607735148,1.2828955704582847,0.7688718203567206,0.6919846383210486,0.8457590023923928
2023-12-23,1.08378452673949,0.9212168477285666,1.2463522057504135,0.7400108070683794,0.6660097263615414,0.8140118877752174
2023-12-24,1.0546874321649418,0.8964843173402005,1.212890546989683,0.7124988006914577,0.6412489206223119,0.7837486807606034
2023-12-25,1.023502101013808,0.8699767858617367,1.177027416165879,0.6877060152050615,0.6189354136845553,0.7564766167255677
2023-12-26,0.9908356568846812,0.8422103083519791,1.1394610054173833,0.6662473755248847,0.5996226379723962,0.7328721130773732
2023-12-27,0.9596721575849173,0.8157213339471797,1.1036229812226548,0.645306379080576,0.5807757411725184,0.7098370169886337
2023-12-28,0.9320822086207049,0.7922698773275991,1.0718945399138105,0.6270523783453833,0.564347140510845,0.6897576161799217
